id_code,experiment,plate,well,sirna
HUVEC-11_3_O06,HUVEC-11,3,O06,sirna_60
HUVEC-11_3_O21,HUVEC-11,3,O21,sirna_99
HUVEC-11_4_B04,HUVEC-11,4,B04,sirna_68
HUVEC-11_4_B05,HUVEC-11,4,B05,sirna_73
HUVEC-11_4_B06,HUVEC-11,4,B06,sirna_71
HUVEC-11_4_C16,HUVEC-11,4,C16,sirna_70
HUVEC-11_4_C17,HUVEC-11,4,C17,sirna_65
HUVEC-11_4_C21,HUVEC-11,4,C21,sirna_79
HUVEC-11_4_D03,HUVEC-11,4,D03,sirna_9
HUVEC-11_4_D09,HUVEC-11,4,D09,sirna_26
HUVEC-11_4_D19,HUVEC-11,4,D19,sirna_7
HUVEC-11_4_D20,HUVEC-11,4,D20,sirna_64
HUVEC-11_4_E02,HUVEC-11,4,E02,sirna_56
HUVEC-11_4_E03,HUVEC-11,4,E03,sirna_59
HUVEC-11_4_E09,HUVEC-11,4,E09,sirna_3
HUVEC-11_4_E13,HUVEC-11,4,E13,sirna_67
HUVEC-11_4_E14,HUVEC-11,4,E14,sirna_14
HUVEC-11_4_E15,HUVEC-11,4,E15,sirna_42
HUVEC-11_4_G12,HUVEC-11,4,G12,sirna_28
HUVEC-11_4_G16,HUVEC-11,4,G16,sirna_30
HUVEC-11_4_G17,HUVEC-11,4,G17,sirna_25
HUVEC-11_4_H02,HUVEC-11,4,H02,sirna_4
HUVEC-11_4_H12,HUVEC-11,4,H12,sirna_92
HUVEC-11_4_H13,HUVEC-11,4,H13,sirna_47
HUVEC-11_4_H14,HUVEC-11,4,H14,sirna_49
HUVEC-11_4_H21,HUVEC-11,4,H21,sirna_34
HUVEC-11_4_I06,HUVEC-11,4,I06,sirna_37
HUVEC-11_4_J18,HUVEC-11,4,J18,sirna_77
HUVEC-11_4_K02,HUVEC-11,4,K02,sirna_97
HUVEC-11_4_K11,HUVEC-11,4,K11,sirna_48
HUVEC-11_4_L05,HUVEC-11,4,L05,sirna_54
HUVEC-11_4_L16,HUVEC-11,4,L16,sirna_57
HUVEC-11_4_M13,HUVEC-11,4,M13,sirna_38
HUVEC-11_4_N05,HUVEC-11,4,N05,sirna_96
HUVEC-11_4_N20,HUVEC-11,4,N20,sirna_55
HUVEC-11_4_O02,HUVEC-11,4,O02,sirna_72
HUVEC-11_4_O15,HUVEC-11,4,O15,sirna_41
HUVEC-11_4_O21,HUVEC-11,4,O21,sirna_8
HUVEC-12_1_B16,HUVEC-12,1,B16,sirna_45
HUVEC-12_1_B22,HUVEC-12,1,B22,sirna_23
HUVEC-12_1_C02,HUVEC-12,1,C02,sirna_95
HUVEC-12_1_D03,HUVEC-12,1,D03,sirna_99
HUVEC-12_1_D05,HUVEC-12,1,D05,sirna_43
HUVEC-12_1_D16,HUVEC-12,1,D16,sirna_51
HUVEC-12_1_D17,HUVEC-12,1,D17,sirna_13
HUVEC-12_1_D21,HUVEC-12,1,D21,sirna_58
HUVEC-12_1_E02,HUVEC-12,1,E02,sirna_86
HUVEC-12_1_E16,HUVEC-12,1,E16,sirna_39
HUVEC-12_1_G04,HUVEC-12,1,G04,sirna_78
HUVEC-12_1_G18,HUVEC-12,1,G18,sirna_63
HUVEC-12_1_G21,HUVEC-12,1,G21,sirna_60
HUVEC-12_1_I09,HUVEC-12,1,I09,sirna_62
HUVEC-12_1_J02,HUVEC-12,1,J02,sirna_46
HUVEC-12_1_J09,HUVEC-12,1,J09,sirna_93
HUVEC-12_1_J21,HUVEC-12,1,J21,sirna_90
HUVEC-12_1_K03,HUVEC-12,1,K03,sirna_82
HUVEC-12_1_K08,HUVEC-12,1,K08,sirna_15
HUVEC-12_1_K20,HUVEC-12,1,K20,sirna_33
HUVEC-12_1_L08,HUVEC-12,1,L08,sirna_88
HUVEC-12_1_L09,HUVEC-12,1,L09,sirna_18
HUVEC-12_1_N21,HUVEC-12,1,N21,sirna_66
HUVEC-12_2_B07,HUVEC-12,2,B07,sirna_41
HUVEC-12_2_B15,HUVEC-12,2,B15,sirna_70
HUVEC-12_2_C14,HUVEC-12,2,C14,sirna_77
HUVEC-12_2_D14,HUVEC-12,2,D14,sirna_71
HUVEC-12_2_E03,HUVEC-12,2,E03,sirna_34
HUVEC-12_2_E16,HUVEC-12,2,E16,sirna_49
HUVEC-12_2_E20,HUVEC-12,2,E20,sirna_38
HUVEC-12_2_G05,HUVEC-12,2,G05,sirna_3
HUVEC-12_2_G12,HUVEC-12,2,G12,sirna_72
HUVEC-12_2_H21,HUVEC-12,2,H21,sirna_79
HUVEC-12_2_I09,HUVEC-12,2,I09,sirna_73
HUVEC-12_2_I14,HUVEC-12,2,I14,sirna_64
HUVEC-12_2_I17,HUVEC-12,2,I17,sirna_4
HUVEC-12_2_I21,HUVEC-12,2,I21,sirna_55
HUVEC-12_2_I22,HUVEC-12,2,I22,sirna_65
HUVEC-12_2_J02,HUVEC-12,2,J02,sirna_68
HUVEC-12_2_J08,HUVEC-12,2,J08,sirna_92
HUVEC-12_2_J13,HUVEC-12,2,J13,sirna_54
HUVEC-12_2_J18,HUVEC-12,2,J18,sirna_56
HUVEC-12_2_K08,HUVEC-12,2,K08,sirna_9
HUVEC-12_2_K09,HUVEC-12,2,K09,sirna_28
HUVEC-12_2_K14,HUVEC-12,2,K14,sirna_30
HUVEC-12_2_K19,HUVEC-12,2,K19,sirna_37
HUVEC-12_2_K20,HUVEC-12,2,K20,sirna_7
HUVEC-12_2_K23,HUVEC-12,2,K23,sirna_25
HUVEC-12_2_L22,HUVEC-12,2,L22,sirna_97
HUVEC-12_2_M10,HUVEC-12,2,M10,sirna_59
HUVEC-12_2_M14,HUVEC-12,2,M14,sirna_57
HUVEC-12_2_M16,HUVEC-12,2,M16,sirna_14
HUVEC-12_2_N10,HUVEC-12,2,N10,sirna_26
HUVEC-12_2_N11,HUVEC-12,2,N11,sirna_42
HUVEC-12_2_N17,HUVEC-12,2,N17,sirna_48
HUVEC-12_2_O06,HUVEC-12,2,O06,sirna_96
HUVEC-12_2_O10,HUVEC-12,2,O10,sirna_67
HUVEC-12_2_O14,HUVEC-12,2,O14,sirna_8
HUVEC-12_2_O19,HUVEC-12,2,O19,sirna_47
HUVEC-12_3_B04,HUVEC-12,3,B04,sirna_17
HUVEC-12_3_C13,HUVEC-12,3,C13,sirna_20
HUVEC-12_3_C14,HUVEC-12,3,C14,sirna_21
HUVEC-12_3_C18,HUVEC-12,3,C18,sirna_24
HUVEC-12_3_D02,HUVEC-12,3,D02,sirna_85
HUVEC-12_3_D20,HUVEC-12,3,D20,sirna_1
HUVEC-12_3_D21,HUVEC-12,3,D21,sirna_61
HUVEC-12_3_E10,HUVEC-12,3,E10,sirna_10
HUVEC-12_3_E22,HUVEC-12,3,E22,sirna_2
HUVEC-12_3_F21,HUVEC-12,3,F21,sirna_50
HUVEC-12_3_G08,HUVEC-12,3,G08,sirna_87
HUVEC-12_3_G20,HUVEC-12,3,G20,sirna_44
HUVEC-12_3_H02,HUVEC-12,3,H02,sirna_16
HUVEC-12_3_H06,HUVEC-12,3,H06,sirna_80
HUVEC-12_3_H10,HUVEC-12,3,H10,sirna_6
HUVEC-12_3_I04,HUVEC-12,3,I04,sirna_11
HUVEC-12_3_I14,HUVEC-12,3,I14,sirna_69
HUVEC-12_3_J14,HUVEC-12,3,J14,sirna_74
HUVEC-12_3_L08,HUVEC-12,3,L08,sirna_22
HUVEC-12_3_N15,HUVEC-12,3,N15,sirna_32
HUVEC-12_3_N22,HUVEC-12,3,N22,sirna_89
HUVEC-12_3_O05,HUVEC-12,3,O05,sirna_84
HUVEC-12_3_O14,HUVEC-12,3,O14,sirna_76
HUVEC-12_3_O18,HUVEC-12,3,O18,sirna_0
HUVEC-12_3_O20,HUVEC-12,3,O20,sirna_75
HUVEC-12_3_O21,HUVEC-12,3,O21,sirna_5
HUVEC-12_3_O22,HUVEC-12,3,O22,sirna_40
HUVEC-12_4_B13,HUVEC-12,4,B13,sirna_98
HUVEC-12_4_D14,HUVEC-12,4,D14,sirna_29
HUVEC-12_4_F04,HUVEC-12,4,F04,sirna_81
HUVEC-12_4_F05,HUVEC-12,4,F05,sirna_12
HUVEC-12_4_H14,HUVEC-12,4,H14,sirna_35
HUVEC-12_4_H21,HUVEC-12,4,H21,sirna_36
HUVEC-12_4_I17,HUVEC-12,4,I17,sirna_31
HUVEC-12_4_J06,HUVEC-12,4,J06,sirna_94
HUVEC-12_4_J14,HUVEC-12,4,J14,sirna_27
HUVEC-12_4_M09,HUVEC-12,4,M09,sirna_53
HUVEC-12_4_M16,HUVEC-12,4,M16,sirna_91
HUVEC-12_4_N13,HUVEC-12,4,N13,sirna_19
HUVEC-12_4_O07,HUVEC-12,4,O07,sirna_83
HUVEC-13_1_B06,HUVEC-13,1,B06,sirna_11
HUVEC-13_1_B14,HUVEC-13,1,B14,sirna_61
HUVEC-13_1_C06,HUVEC-13,1,C06,sirna_87
HUVEC-13_1_C09,HUVEC-13,1,C09,sirna_44
HUVEC-13_1_C12,HUVEC-13,1,C12,sirna_85
HUVEC-13_1_C21,HUVEC-13,1,C21,sirna_40
HUVEC-13_1_D12,HUVEC-13,1,D12,sirna_50
HUVEC-13_1_D16,HUVEC-13,1,D16,sirna_17
HUVEC-13_1_D19,HUVEC-13,1,D19,sirna_5
HUVEC-13_1_E09,HUVEC-13,1,E09,sirna_2
HUVEC-13_1_F14,HUVEC-13,1,F14,sirna_89
HUVEC-13_1_G16,HUVEC-13,1,G16,sirna_22
HUVEC-13_1_H04,HUVEC-13,1,H04,sirna_6
HUVEC-13_1_H06,HUVEC-13,1,H06,sirna_0
HUVEC-13_1_I02,HUVEC-13,1,I02,sirna_32
HUVEC-13_1_I04,HUVEC-13,1,I04,sirna_24
HUVEC-13_1_I12,HUVEC-13,1,I12,sirna_84
HUVEC-13_1_I23,HUVEC-13,1,I23,sirna_76
HUVEC-13_1_J10,HUVEC-13,1,J10,sirna_80
HUVEC-13_1_J18,HUVEC-13,1,J18,sirna_1
HUVEC-13_1_K17,HUVEC-13,1,K17,sirna_20
HUVEC-13_1_L13,HUVEC-13,1,L13,sirna_75
HUVEC-13_1_M14,HUVEC-13,1,M14,sirna_16
HUVEC-13_1_M17,HUVEC-13,1,M17,sirna_10
HUVEC-13_1_N03,HUVEC-13,1,N03,sirna_69
HUVEC-13_1_N08,HUVEC-13,1,N08,sirna_21
HUVEC-13_1_N19,HUVEC-13,1,N19,sirna_74
HUVEC-13_2_C16,HUVEC-13,2,C16,sirna_94
HUVEC-13_2_C21,HUVEC-13,2,C21,sirna_12
HUVEC-13_2_D19,HUVEC-13,2,D19,sirna_31
HUVEC-13_2_E20,HUVEC-13,2,E20,sirna_36
HUVEC-13_2_I19,HUVEC-13,2,I19,sirna_19
HUVEC-13_2_J02,HUVEC-13,2,J02,sirna_35
HUVEC-13_2_J14,HUVEC-13,2,J14,sirna_98
HUVEC-13_2_J21,HUVEC-13,2,J21,sirna_29
HUVEC-13_2_K12,HUVEC-13,2,K12,sirna_27
HUVEC-13_2_K15,HUVEC-13,2,K15,sirna_83
HUVEC-13_2_N07,HUVEC-13,2,N07,sirna_81
HUVEC-13_2_N08,HUVEC-13,2,N08,sirna_91
HUVEC-13_2_N18,HUVEC-13,2,N18,sirna_53
HUVEC-13_3_B06,HUVEC-13,3,B06,sirna_95
HUVEC-13_3_B08,HUVEC-13,3,B08,sirna_86
HUVEC-13_3_B12,HUVEC-13,3,B12,sirna_15
HUVEC-13_3_B21,HUVEC-13,3,B21,sirna_93
HUVEC-13_3_D07,HUVEC-13,3,D07,sirna_43
HUVEC-13_3_D16,HUVEC-13,3,D16,sirna_13
HUVEC-13_3_D22,HUVEC-13,3,D22,sirna_62
HUVEC-13_3_E10,HUVEC-13,3,E10,sirna_99
HUVEC-13_3_E19,HUVEC-13,3,E19,sirna_39
HUVEC-13_3_E21,HUVEC-13,3,E21,sirna_23
HUVEC-13_3_G03,HUVEC-13,3,G03,sirna_88
HUVEC-13_3_G13,HUVEC-13,3,G13,sirna_51
HUVEC-13_3_G14,HUVEC-13,3,G14,sirna_60
HUVEC-13_3_G15,HUVEC-13,3,G15,sirna_18
HUVEC-13_3_H02,HUVEC-13,3,H02,sirna_45
HUVEC-13_3_H14,HUVEC-13,3,H14,sirna_58
HUVEC-13_3_H21,HUVEC-13,3,H21,sirna_82
HUVEC-13_3_K08,HUVEC-13,3,K08,sirna_63
HUVEC-13_3_L12,HUVEC-13,3,L12,sirna_78
HUVEC-13_3_M04,HUVEC-13,3,M04,sirna_33
HUVEC-13_3_M13,HUVEC-13,3,M13,sirna_46
HUVEC-13_3_N02,HUVEC-13,3,N02,sirna_66
HUVEC-13_3_O15,HUVEC-13,3,O15,sirna_90
HUVEC-13_4_B14,HUVEC-13,4,B14,sirna_34
HUVEC-13_4_C09,HUVEC-13,4,C09,sirna_38
HUVEC-13_4_C18,HUVEC-13,4,C18,sirna_37
HUVEC-13_4_D12,HUVEC-13,4,D12,sirna_26
HUVEC-13_4_D14,HUVEC-13,4,D14,sirna_97
HUVEC-13_4_D23,HUVEC-13,4,D23,sirna_73
HUVEC-13_4_E07,HUVEC-13,4,E07,sirna_4
HUVEC-13_4_E09,HUVEC-13,4,E09,sirna_70
HUVEC-13_4_E12,HUVEC-13,4,E12,sirna_3
HUVEC-13_4_F14,HUVEC-13,4,F14,sirna_57
HUVEC-13_4_F20,HUVEC-13,4,F20,sirna_7
HUVEC-13_4_G07,HUVEC-13,4,G07,sirna_49
HUVEC-13_4_G08,HUVEC-13,4,G08,sirna_48
HUVEC-13_4_G09,HUVEC-13,4,G09,sirna_25
HUVEC-13_4_G19,HUVEC-13,4,G19,sirna_41
HUVEC-13_4_H09,HUVEC-13,4,H09,sirna_67
HUVEC-13_4_H10,HUVEC-13,4,H10,sirna_64
HUVEC-13_4_H23,HUVEC-13,4,H23,sirna_68
HUVEC-13_4_I04,HUVEC-13,4,I04,sirna_28
HUVEC-13_4_I21,HUVEC-13,4,I21,sirna_79
HUVEC-13_4_J08,HUVEC-13,4,J08,sirna_71
HUVEC-13_4_J13,HUVEC-13,4,J13,sirna_77
HUVEC-13_4_K03,HUVEC-13,4,K03,sirna_59
HUVEC-13_4_K20,HUVEC-13,4,K20,sirna_54
HUVEC-13_4_L22,HUVEC-13,4,L22,sirna_65
HUVEC-13_4_M02,HUVEC-13,4,M02,sirna_47
HUVEC-13_4_M18,HUVEC-13,4,M18,sirna_8
HUVEC-13_4_M21,HUVEC-13,4,M21,sirna_42
HUVEC-13_4_N09,HUVEC-13,4,N09,sirna_9
HUVEC-13_4_N10,HUVEC-13,4,N10,sirna_96
HUVEC-13_4_N17,HUVEC-13,4,N17,sirna_55
HUVEC-13_4_O03,HUVEC-13,4,O03,sirna_30
HUVEC-13_4_O08,HUVEC-13,4,O08,sirna_92
HUVEC-13_4_O12,HUVEC-13,4,O12,sirna_56
HUVEC-13_4_O17,HUVEC-13,4,O17,sirna_14
HUVEC-13_4_O19,HUVEC-13,4,O19,sirna_72
HUVEC-14_1_B20,HUVEC-14,1,B20,sirna_40
HUVEC-14_1_D06,HUVEC-14,1,D06,sirna_84
HUVEC-14_1_E03,HUVEC-14,1,E03,sirna_44
HUVEC-14_1_E08,HUVEC-14,1,E08,sirna_80
HUVEC-14_1_E13,HUVEC-14,1,E13,sirna_69
HUVEC-14_1_E19,HUVEC-14,1,E19,sirna_74
HUVEC-14_1_F05,HUVEC-14,1,F05,sirna_0
HUVEC-14_1_F13,HUVEC-14,1,F13,sirna_11
HUVEC-14_1_F20,HUVEC-14,1,F20,sirna_61
HUVEC-14_1_F23,HUVEC-14,1,F23,sirna_20
HUVEC-14_1_H12,HUVEC-14,1,H12,sirna_16
HUVEC-14_1_H13,HUVEC-14,1,H13,sirna_75
HUVEC-14_1_I05,HUVEC-14,1,I05,sirna_24
HUVEC-14_1_J17,HUVEC-14,1,J17,sirna_50
HUVEC-14_1_K04,HUVEC-14,1,K04,sirna_6
HUVEC-14_1_L09,HUVEC-14,1,L09,sirna_87
HUVEC-14_1_M04,HUVEC-14,1,M04,sirna_85
HUVEC-14_1_M06,HUVEC-14,1,M06,sirna_10
HUVEC-14_1_N03,HUVEC-14,1,N03,sirna_1
HUVEC-14_1_N09,HUVEC-14,1,N09,sirna_89
HUVEC-14_1_N10,HUVEC-14,1,N10,sirna_2
HUVEC-14_1_N14,HUVEC-14,1,N14,sirna_22
HUVEC-14_1_N16,HUVEC-14,1,N16,sirna_5
HUVEC-14_1_N17,HUVEC-14,1,N17,sirna_32
HUVEC-14_1_N18,HUVEC-14,1,N18,sirna_76
HUVEC-14_1_N23,HUVEC-14,1,N23,sirna_21
HUVEC-14_1_O15,HUVEC-14,1,O15,sirna_17
HUVEC-14_2_C20,HUVEC-14,2,C20,sirna_35
HUVEC-14_2_E07,HUVEC-14,2,E07,sirna_19
HUVEC-14_2_G17,HUVEC-14,2,G17,sirna_91
HUVEC-14_2_H08,HUVEC-14,2,H08,sirna_27
HUVEC-14_2_I15,HUVEC-14,2,I15,sirna_83
HUVEC-14_2_I22,HUVEC-14,2,I22,sirna_36
HUVEC-14_2_J18,HUVEC-14,2,J18,sirna_31
HUVEC-14_2_K06,HUVEC-14,2,K06,sirna_53
HUVEC-14_2_M14,HUVEC-14,2,M14,sirna_94
HUVEC-14_2_M16,HUVEC-14,2,M16,sirna_81
HUVEC-14_2_M20,HUVEC-14,2,M20,sirna_98
HUVEC-14_2_N14,HUVEC-14,2,N14,sirna_29
HUVEC-14_2_O19,HUVEC-14,2,O19,sirna_12
HUVEC-14_3_B13,HUVEC-14,3,B13,sirna_43
HUVEC-14_3_C16,HUVEC-14,3,C16,sirna_58
HUVEC-14_3_D02,HUVEC-14,3,D02,sirna_45
HUVEC-14_3_D07,HUVEC-14,3,D07,sirna_99
HUVEC-14_3_D08,HUVEC-14,3,D08,sirna_62
HUVEC-14_3_D13,HUVEC-14,3,D13,sirna_18
HUVEC-14_3_D19,HUVEC-14,3,D19,sirna_82
HUVEC-14_3_E02,HUVEC-14,3,E02,sirna_86
HUVEC-14_3_E09,HUVEC-14,3,E09,sirna_95
HUVEC-14_3_E12,HUVEC-14,3,E12,sirna_15
HUVEC-14_3_E13,HUVEC-14,3,E13,sirna_93
HUVEC-14_3_E17,HUVEC-14,3,E17,sirna_33
HUVEC-14_3_F02,HUVEC-14,3,F02,sirna_63
HUVEC-14_3_F16,HUVEC-14,3,F16,sirna_51
HUVEC-14_3_G05,HUVEC-14,3,G05,sirna_60
HUVEC-14_3_J20,HUVEC-14,3,J20,sirna_88
HUVEC-14_3_K07,HUVEC-14,3,K07,sirna_78
HUVEC-14_3_K21,HUVEC-14,3,K21,sirna_90
HUVEC-14_3_L20,HUVEC-14,3,L20,sirna_39
HUVEC-14_3_M05,HUVEC-14,3,M05,sirna_46
HUVEC-14_3_M12,HUVEC-14,3,M12,sirna_66
HUVEC-14_3_N11,HUVEC-14,3,N11,sirna_13
HUVEC-14_3_O12,HUVEC-14,3,O12,sirna_23
HUVEC-14_4_B07,HUVEC-14,4,B07,sirna_97
HUVEC-14_4_B21,HUVEC-14,4,B21,sirna_42
HUVEC-14_4_C09,HUVEC-14,4,C09,sirna_14
HUVEC-14_4_C10,HUVEC-14,4,C10,sirna_9
HUVEC-14_4_C12,HUVEC-14,4,C12,sirna_72
HUVEC-14_4_D03,HUVEC-14,4,D03,sirna_92
HUVEC-14_4_D14,HUVEC-14,4,D14,sirna_3
HUVEC-14_4_D19,HUVEC-14,4,D19,sirna_37
HUVEC-14_4_E18,HUVEC-14,4,E18,sirna_30
HUVEC-14_4_E22,HUVEC-14,4,E22,sirna_8
HUVEC-14_4_F04,HUVEC-14,4,F04,sirna_4
HUVEC-14_4_F18,HUVEC-14,4,F18,sirna_70
HUVEC-14_4_G19,HUVEC-14,4,G19,sirna_59
HUVEC-14_4_H06,HUVEC-14,4,H06,sirna_26
HUVEC-14_4_H17,HUVEC-14,4,H17,sirna_68
HUVEC-14_4_I14,HUVEC-14,4,I14,sirna_7
HUVEC-14_4_I17,HUVEC-14,4,I17,sirna_41
HUVEC-14_4_J02,HUVEC-14,4,J02,sirna_25
HUVEC-14_4_J13,HUVEC-14,4,J13,sirna_56
HUVEC-14_4_J21,HUVEC-14,4,J21,sirna_79
HUVEC-14_4_K20,HUVEC-14,4,K20,sirna_55
HUVEC-14_4_K22,HUVEC-14,4,K22,sirna_49
HUVEC-14_4_L07,HUVEC-14,4,L07,sirna_34
HUVEC-14_4_L12,HUVEC-14,4,L12,sirna_64
HUVEC-14_4_M08,HUVEC-14,4,M08,sirna_77
HUVEC-14_4_N03,HUVEC-14,4,N03,sirna_47
HUVEC-14_4_N06,HUVEC-14,4,N06,sirna_57
HUVEC-14_4_N10,HUVEC-14,4,N10,sirna_54
HUVEC-14_4_N21,HUVEC-14,4,N21,sirna_38
HUVEC-14_4_N23,HUVEC-14,4,N23,sirna_96
HUVEC-14_4_O04,HUVEC-14,4,O04,sirna_65
HUVEC-14_4_O05,HUVEC-14,4,O05,sirna_28
HUVEC-14_4_O08,HUVEC-14,4,O08,sirna_71
HUVEC-14_4_O17,HUVEC-14,4,O17,sirna_73
HUVEC-14_4_O19,HUVEC-14,4,O19,sirna_48
HUVEC-14_4_O21,HUVEC-14,4,O21,sirna_67
HUVEC-15_1_B08,HUVEC-15,1,B08,sirna_42
HUVEC-15_1_B13,HUVEC-15,1,B13,sirna_68
HUVEC-15_1_B18,HUVEC-15,1,B18,sirna_59
HUVEC-15_1_B21,HUVEC-15,1,B21,sirna_7
HUVEC-15_1_D05,HUVEC-15,1,D05,sirna_49
HUVEC-15_1_D06,HUVEC-15,1,D06,sirna_72
HUVEC-15_1_D07,HUVEC-15,1,D07,sirna_30
HUVEC-15_1_D19,HUVEC-15,1,D19,sirna_26
HUVEC-15_1_E04,HUVEC-15,1,E04,sirna_9
HUVEC-15_1_E05,HUVEC-15,1,E05,sirna_48
HUVEC-15_1_E08,HUVEC-15,1,E08,sirna_41
HUVEC-15_1_E12,HUVEC-15,1,E12,sirna_28
HUVEC-15_1_F20,HUVEC-15,1,F20,sirna_55
HUVEC-15_1_G02,HUVEC-15,1,G02,sirna_56
HUVEC-15_1_G06,HUVEC-15,1,G06,sirna_47
HUVEC-15_1_G07,HUVEC-15,1,G07,sirna_71
HUVEC-15_1_G08,HUVEC-15,1,G08,sirna_8
HUVEC-15_1_G12,HUVEC-15,1,G12,sirna_73
HUVEC-15_1_G16,HUVEC-15,1,G16,sirna_34
HUVEC-15_1_H18,HUVEC-15,1,H18,sirna_97
HUVEC-15_1_I04,HUVEC-15,1,I04,sirna_65
HUVEC-15_1_I22,HUVEC-15,1,I22,sirna_67
HUVEC-15_1_J09,HUVEC-15,1,J09,sirna_70
HUVEC-15_1_K04,HUVEC-15,1,K04,sirna_54
HUVEC-15_1_K12,HUVEC-15,1,K12,sirna_96
HUVEC-15_1_K13,HUVEC-15,1,K13,sirna_79
HUVEC-15_1_L15,HUVEC-15,1,L15,sirna_38
HUVEC-15_1_L16,HUVEC-15,1,L16,sirna_64
HUVEC-15_1_L18,HUVEC-15,1,L18,sirna_37
HUVEC-15_1_L20,HUVEC-15,1,L20,sirna_92
HUVEC-15_1_M12,HUVEC-15,1,M12,sirna_57
HUVEC-15_1_N06,HUVEC-15,1,N06,sirna_14
HUVEC-15_1_O12,HUVEC-15,1,O12,sirna_77
HUVEC-15_1_O14,HUVEC-15,1,O14,sirna_25
HUVEC-15_1_O20,HUVEC-15,1,O20,sirna_3
HUVEC-15_2_B15,HUVEC-15,2,B15,sirna_87
HUVEC-15_2_B16,HUVEC-15,2,B16,sirna_75
HUVEC-15_2_B23,HUVEC-15,2,B23,sirna_76
HUVEC-15_2_C09,HUVEC-15,2,C09,sirna_24
HUVEC-15_2_D05,HUVEC-15,2,D05,sirna_80
HUVEC-15_2_E02,HUVEC-15,2,E02,sirna_21
HUVEC-15_2_E03,HUVEC-15,2,E03,sirna_84
HUVEC-15_2_E05,HUVEC-15,2,E05,sirna_22
HUVEC-15_2_E09,HUVEC-15,2,E09,sirna_11
HUVEC-15_2_E11,HUVEC-15,2,E11,sirna_32
HUVEC-15_2_E13,HUVEC-15,2,E13,sirna_6
HUVEC-15_2_E17,HUVEC-15,2,E17,sirna_0
HUVEC-15_2_F13,HUVEC-15,2,F13,sirna_20
HUVEC-15_2_F21,HUVEC-15,2,F21,sirna_89
HUVEC-15_2_G15,HUVEC-15,2,G15,sirna_10
HUVEC-15_2_G18,HUVEC-15,2,G18,sirna_61
HUVEC-15_2_H05,HUVEC-15,2,H05,sirna_16
HUVEC-15_2_H10,HUVEC-15,2,H10,sirna_2
HUVEC-15_2_I06,HUVEC-15,2,I06,sirna_40
HUVEC-15_2_J02,HUVEC-15,2,J02,sirna_44
HUVEC-15_2_K20,HUVEC-15,2,K20,sirna_69
HUVEC-15_2_L15,HUVEC-15,2,L15,sirna_50
HUVEC-15_2_N12,HUVEC-15,2,N12,sirna_74
HUVEC-15_2_O03,HUVEC-15,2,O03,sirna_1
HUVEC-15_2_O05,HUVEC-15,2,O05,sirna_17
HUVEC-15_2_O07,HUVEC-15,2,O07,sirna_5
HUVEC-15_2_O21,HUVEC-15,2,O21,sirna_85
HUVEC-15_3_B07,HUVEC-15,3,B07,sirna_29
HUVEC-15_3_B14,HUVEC-15,3,B14,sirna_27
HUVEC-15_3_C12,HUVEC-15,3,C12,sirna_83
HUVEC-15_3_D07,HUVEC-15,3,D07,sirna_81
HUVEC-15_3_D21,HUVEC-15,3,D21,sirna_12
HUVEC-15_3_E23,HUVEC-15,3,E23,sirna_19
HUVEC-15_3_F08,HUVEC-15,3,F08,sirna_36
HUVEC-15_3_H17,HUVEC-15,3,H17,sirna_94
HUVEC-15_3_I11,HUVEC-15,3,I11,sirna_98
HUVEC-15_3_N06,HUVEC-15,3,N06,sirna_31
HUVEC-15_3_N11,HUVEC-15,3,N11,sirna_35
HUVEC-15_3_N20,HUVEC-15,3,N20,sirna_91
HUVEC-15_3_O11,HUVEC-15,3,O11,sirna_53
HUVEC-15_4_B03,HUVEC-15,4,B03,sirna_99
HUVEC-15_4_B05,HUVEC-15,4,B05,sirna_63
HUVEC-15_4_B10,HUVEC-15,4,B10,sirna_39
HUVEC-15_4_B20,HUVEC-15,4,B20,sirna_13
HUVEC-15_4_D05,HUVEC-15,4,D05,sirna_60
HUVEC-15_4_D11,HUVEC-15,4,D11,sirna_43
HUVEC-15_4_E18,HUVEC-15,4,E18,sirna_88
HUVEC-15_4_E23,HUVEC-15,4,E23,sirna_78
HUVEC-15_4_F12,HUVEC-15,4,F12,sirna_23
HUVEC-15_4_F16,HUVEC-15,4,F16,sirna_58
HUVEC-15_4_H13,HUVEC-15,4,H13,sirna_86
HUVEC-15_4_H18,HUVEC-15,4,H18,sirna_18
HUVEC-15_4_I08,HUVEC-15,4,I08,sirna_33
HUVEC-15_4_J08,HUVEC-15,4,J08,sirna_51
HUVEC-15_4_J23,HUVEC-15,4,J23,sirna_45
HUVEC-15_4_K23,HUVEC-15,4,K23,sirna_66
HUVEC-15_4_L08,HUVEC-15,4,L08,sirna_15
HUVEC-15_4_L11,HUVEC-15,4,L11,sirna_82
HUVEC-15_4_M09,HUVEC-15,4,M09,sirna_95
HUVEC-15_4_M18,HUVEC-15,4,M18,sirna_93
HUVEC-15_4_N08,HUVEC-15,4,N08,sirna_46
HUVEC-15_4_O15,HUVEC-15,4,O15,sirna_90
HUVEC-15_4_O17,HUVEC-15,4,O17,sirna_62
HUVEC-16_1_B08,HUVEC-16,1,B08,sirna_39
HUVEC-16_1_B21,HUVEC-16,1,B21,sirna_43
HUVEC-16_1_C06,HUVEC-16,1,C06,sirna_15
